source_file,section,source_uri,source_label,target_label,target_uri,match,skos_predicate
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSAtrywvkI9,amas de débitage,debitage,http://vocab.getty.edu/aat/300265125,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSiQAzZxXsv,ambre,amber (fossil resin),http://vocab.getty.edu/aat/300012934,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtORlgwkPgL5,aménagement de berge,flood protection works,http://vocab.getty.edu/aat/300006161,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPXIo4VBd5K,aménagement du relief,land use,http://vocab.getty.edu/aat/300055399,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtUu5zfknZ1x,aménagement du sol,land use,http://vocab.getty.edu/aat/300055399,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtlLaVIacMMt,amendement,fertilizer,http://vocab.getty.edu/aat/300015131,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtsFdnVuIzkm,amour,love (emotion),http://vocab.getty.edu/aat/300055165,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtBJYesjJJuc,amphibien,Amphibia (class),http://vocab.getty.edu/aat/300249665,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtEmYHAsBI3W,amphithéâtre,amphitheaters (built works),http://vocab.getty.edu/aat/300007128,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtVFfTq3JlGu,amphore,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtShV4zjpBwz,amphore africaine,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtfmAsFkQ65S,amphore étrusque,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtiUhJYvi7PG,amphore gauloise,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPSS2MM5bOd,amphore grecque,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSGcwcsBoyS,amphore ibérique,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtNbAKI2ocgN,amphore italique,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtOfFF2y5aml,amphore massaliète,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt86nTYZYBHw,amphore orientale,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrte7YAlPc3wx,amphore punique,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtypeuXnXbxa,amphorette,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtxme0rj3r2Z,amputation,surgery,http://vocab.getty.edu/aat/300137832,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtJM6rFSQ84T,AMS,mass spectrometers,http://vocab.getty.edu/aat/300198980,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtpuX90VQ6vw,amulette,amulets,http://vocab.getty.edu/aat/300266585,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnQsh3FimJb,analyse des données,data processing,http://vocab.getty.edu/aat/300054636,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtI7E5QGYFhb,analyse des matériaux,archaeometry,http://vocab.getty.edu/aat/300122729,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtJmrHLDqtoN,analyse documentaire,subject analysis,http://vocab.getty.edu/aat/300155399,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtBThnmzqTT1,analyse fonctionnelle,functional analysis,http://vocab.getty.edu/aat/300380275,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtuDWiNoQD59,analyse spatiale,spatial analysis,http://vocab.getty.edu/aat/300223990,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtLEaUqg7IZm,anatomie,anatomy,http://vocab.getty.edu/aat/300054465,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt7ZUb0jZYg8,ancre,anchors (watercraft equipment),http://vocab.getty.edu/aat/300219429,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtL41Ddfw4XO,anneau,rings (jewelry),http://vocab.getty.edu/aat/300046012,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtZcMrW2O5nI,anneau de cheville,anklets,http://vocab.getty.edu/aat/300209294,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtcKecfL7Beu,antéfixe,antefixes,http://vocab.getty.edu/aat/300002217,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtHymRiII9SY,anthracologie,archaeobotany,http://vocab.getty.edu/aat/300251771,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttcpeEPi2K0,anthropologie,anthropology,http://vocab.getty.edu/aat/300054315,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPi94u2INlY,anthropologie de terrain,physical anthropology,http://vocab.getty.edu/aat/300054322,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtU8RLhLoUoy,apiculture,animal husbandry,http://vocab.getty.edu/aat/300254388,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtkXXVYFfHbv,applique,onlays (applied decoration),http://vocab.getty.edu/aat/300256026,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWM9edcGV95,appontement,wharves,http://vocab.getty.edu/aat/300120786,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvfRyLrY33I,approvisionnement,procurement,http://vocab.getty.edu/aat/300137616,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtrx7Rc5oHkk,approvisionnement en eau,water supply systems,http://vocab.getty.edu/aat/300008618,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQLzzeiDyrk,aqueduc,aqueducts,http://vocab.getty.edu/aat/300006165,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQLzzeiDyrk,aqueduc romain,aqueducts,http://vocab.getty.edu/aat/300006165,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtEMVOMHVcio,araire,plows (agricultural equipment),http://vocab.getty.edu/aat/300233317,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtqRa7VHvxAe,arbalète,crossbows,http://vocab.getty.edu/aat/300037000,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtjU6tklpIsW,arboriculture,silviculture,http://vocab.getty.edu/aat/300179397,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnUINrG3Gx0,arbre fruitier,fruit (plant components),http://vocab.getty.edu/aat/300011868,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6ihD3VYe4o,arc monumental,memorial arches,http://vocab.getty.edu/aat/300007002,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrty05M9SVnLu,archéologie,archaeology,http://vocab.getty.edu/aat/300054328,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSgRiFP04jl,archéologie du paysage,landscape archaeology,http://vocab.getty.edu/aat/300252459,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6RlBpO560k,archéologie expérimentale,experimental archaeology,http://vocab.getty.edu/aat/300252681,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtVNiJ6JaW7U,archéologie industrielle,industrial archaeology,http://vocab.getty.edu/aat/300054333,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt9A9KDllfAq,archéologie préventive,rescue archaeology,http://vocab.getty.edu/aat/300379376,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvtdrjzINR5,archéologie subaquatique,underwater archaeology,http://vocab.getty.edu/aat/300054339,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtse6crobZf3,archéologie urbaine,urban archaeology,http://vocab.getty.edu/aat/300379542,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtKAS0FH5vun,archéomagnétisme,paleomagnetic dating,http://vocab.getty.edu/aat/300081754,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnFzEJXOj2S,archéométrie,archaeometry,http://vocab.getty.edu/aat/300122729,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRmSldQaKLx,archéozoologie,archaeozoology,http://vocab.getty.edu/aat/300251929,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtKJVpuP3AET,architecture,architecture (discipline),http://vocab.getty.edu/aat/300054156,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtxzTYzVBKas,architecture (conception),architectural theory,http://vocab.getty.edu/aat/300055882,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSuHbSRhwZu,architecture chrétienne,Christian religious building spaces,http://vocab.getty.edu/aat/300004560,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPEkp3Yydb2,architecture de terre,earthen architecture,http://vocab.getty.edu/aat/300379486,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWegewfItfX,architecture domestique,residential structures,http://vocab.getty.edu/aat/300257729,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtGdotYbyIR9,architecture funéraire,funerary buildings,http://vocab.getty.edu/aat/300005866,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtl4bhxfadHb,architecture gothique,Gothic (Medieval),http://vocab.getty.edu/aat/300020775,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtW0KbTFT2kb,architecture militaire,military buildings,http://vocab.getty.edu/aat/300006887,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtE2HKmkY7aj,architecture monumentale,monuments,http://vocab.getty.edu/aat/300006958,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtkfp5SIXXoF,architecture publique,public buildings (governmental buildings),http://vocab.getty.edu/aat/300008059,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtwXskswbuF3,architecture religieuse,religious buildings,http://vocab.getty.edu/aat/300007391,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt0lEegLdQOD,architecture romaine,Roman (ancient Italian culture or period),http://vocab.getty.edu/aat/300020533,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtUFEeJuMejs,architecture romane,Romanesque,http://vocab.getty.edu/aat/300020768,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtxizW65mJ49,archive départementale,archives (institutions),http://vocab.getty.edu/aat/300312242,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtaS0hStUkrV,archive municipale,archives (institutions),http://vocab.getty.edu/aat/300312242,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttUONyH0Uai,archives,archives (institutions),http://vocab.getty.edu/aat/300312242,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQqTsG6TEFy,ardoise,slate (rock),http://vocab.getty.edu/aat/300011646,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtv4l43h0QmH,arène,arenas (sports buildings),http://vocab.getty.edu/aat/300007268,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtcWoSlbWLE0,argent,silver (metal),http://vocab.getty.edu/aat/300011029,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrto44p1SaKFn,argile,clay,http://vocab.getty.edu/aat/300010439,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtc7SWApIzto,argile (atelier),clay,http://vocab.getty.edu/aat/300010439,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtUMHqwRy8Ok,argile (outillage),clay,http://vocab.getty.edu/aat/300010439,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtgjwqPbWjHa,argile rouge,clay,http://vocab.getty.edu/aat/300010439,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtkFvBudkPIc,aristocratie,aristocracies,http://vocab.getty.edu/aat/300375127,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtORUzDbgmhe,armature,blades (stone tools),http://vocab.getty.edu/aat/300400615,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtDMPItSUxPY,arme,weapons,http://vocab.getty.edu/aat/300036926,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtkracAFyy7h,arme défensive,weapons,http://vocab.getty.edu/aat/300036926,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtwnXO3Ud8U5,arme offensive,weapons,http://vocab.getty.edu/aat/300036926,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y,armée,armies,http://vocab.getty.edu/aat/300137542,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtfgbTf8dbyO,armée romaine,armies,http://vocab.getty.edu/aat/300137542,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtD5qOdEAPPF,arsenal,arsenals (buildings),http://vocab.getty.edu/aat/300000448,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttq9gp2ZMuc,art,arts (broad discipline),http://vocab.getty.edu/aat/300175240,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtwFKRNBgkWh,art chrétien,arts (broad discipline),http://vocab.getty.edu/aat/300175240,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtouRgPEtooa,art gothique,Gothic (Medieval),http://vocab.getty.edu/aat/300020775,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtktNqY0JyPz,art militaire,wars,http://vocab.getty.edu/aat/300055314,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWbThvTYYf4,art mobilier,portable art,http://vocab.getty.edu/aat/300400640,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtTv2xhrEwPW,art pariétal,cave art,http://vocab.getty.edu/aat/300080208,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtW9bpQtLjsx,art roman,Romanesque,http://vocab.getty.edu/aat/300020768,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtET0l280TUS,art rupestre,rock art,http://vocab.getty.edu/aat/300184090,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtroLHL5A6bm,artillerie,artillery,http://vocab.getty.edu/aat/300036931,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtU9mPdxj3Ql,artisan,craftsmen,http://vocab.getty.edu/aat/300025389,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtuNA5xRSr9l,artisanat,crafts (art genres),http://vocab.getty.edu/aat/300054704,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRHA0IiiUOF,artisanat alimentaire,food,http://vocab.getty.edu/aat/300254496,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtkOgxvd4Ijy,arts décoratifs,decorative arts,http://vocab.getty.edu/aat/300054168,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtzh0OPBazqS,aryballe,aryballoi,http://vocab.getty.edu/aat/300198885,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtmjVjRMpJM1,as,as coins,http://vocab.getty.edu/aat/300194586,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtrrOj4xoA0D,assainissement,drainage,http://vocab.getty.edu/aat/300055199,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtOlL4vtJxgr,assemblage,bonding (joining),http://vocab.getty.edu/aat/300053014,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtpST0gidgL5,assiette,"plates (general, dishes)",http://vocab.getty.edu/aat/300042991,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRxLPuVsO8f,atelier,workshops (work spaces),http://vocab.getty.edu/aat/300004531,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttw20c2DxV5,atelier de bronzier,bronzeworkers,http://vocab.getty.edu/aat/300025316,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtfUZSMbifle,atelier de potier,potteries (manufactories),http://vocab.getty.edu/aat/300006310,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQGIObuLF2K,atelier de tabletier,carvers (people in crafts),http://vocab.getty.edu/aat/300025256,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt9WrayiIQys,atelier de taille,knapping,http://vocab.getty.edu/aat/300380037,broad match,broadMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtHX75pcAif1,atelier de verrier,glassmaking studios (organizations),http://vocab.getty.edu/aat/300312295,exact match,exactMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtllf5h2mEWg,atelier métallurgique,metal works structures,http://vocab.getty.edu/aat/300122139,close match,closeMatch
ARIADNE_INRAP_AAT_Mappings.pdf,PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtNLZO6QXXqS,Athéna Parthénos,goddesses,http://vocab.getty.edu/aat/300343852,broad match,broadMatch
